id,sex,employment,married,income,signal1
100805,F,unemployed,0,20831,.47431669
100806,M,unemployed,1,14938,0
100807,M,retired,1,8272,0
100808,M,employed,1,12525,.54291034
100809,M,unemployed,1,0,.74343264
100810,M,employed,1,14660,.71455032
100811,F,employed,1,6792,0
100812,M,employed,0,23602,.83161968
100813,F,employed,1,11170,.74349266
100814,M,unemployed,1,0,.063791178
100815,F,retired,1,12696,0
100816,M,employed,1,6315,.45959929
100817,M,employed,1,8064,.54309291
100818,F,student,0,0,.94452351
100819,F,employed,1,10401,0
100820,M,employed,1,8377,0
100821,M,employed,1,11194,.22692175
100822,F,employed,1,24186,.50269085
100823,F,student,0,7056,.9937374
100824,F,employed,1,10586,.68367612
100825,F,employed,0,13195,.63372797
100826,F,student,1,0,.81171829
100827,M,employed,1,405745,0
100828,M,employed,1,18505,.8362208
100829,F,retired,1,10827,.33148304
100830,M,unemployed,0,0,0
100831,F,unemployed,0,10236,0
100832,M,employed,1,9255,0
100833,F,unemployed,0,0,.13578226
100834,F,employed,0,10472,0
100835,F,student,1,4084,.79650241
100836,F,retired,1,11882,.04364533
100837,F,employed,1,6052,0
100838,M,unemployed,1,0,.32719925
100839,M,employed,1,51706,0
100840,F,retired,1,7665,.29145616
100841,M,unemployed,1,9681,.83215618
100842,M,unemployed,0,7430,.39429408
100843,M,employed,1,8739,.55279803
100844,F,student,0,0,.53575754
100845,M,employed,1,11386,0
100846,M,employed,1,8493,.19787569
100847,M,unemployed,1,15516,.61105496
100848,M,employed,1,15892,0
100849,F,student,0,12377,.79845405
100850,F,retired,1,4064,.37400532
100851,F,employed,1,27916,.031683635
100852,M,employed,1,16864,.63824934
100853,M,employed,0,50197,.17596072
100854,M,employed,0,40542,.53371394
100855,M,retired,1,10733,.082488492
100856,M,employed,1,13566,.9593752
100857,M,employed,1,13300,.66346085
100858,F,unemployed,1,0,0
100859,M,employed,1,8140,.11847249
100860,F,unemployed,1,20444,.10452975
100861,M,student,0,0,0
100862,F,retired,1,5367,.22649617
100863,F,retired,1,20858,0
100864,M,employed,1,66966,.24177293
100865,F,employed,1,13711,0
100866,M,employed,1,20458,.7700693
100867,F,employed,1,16393,.71474135
100868,F,employed,1,6217,.19986172
100869,F,student,0,40105,.73521382
100870,M,employed,0,16245,0
100871,M,unemployed,1,6913,.33153018
100872,M,employed,1,104671,.99914765
100873,M,employed,1,8696,.53748876
100874,F,unemployed,1,0,.60846502
100875,M,employed,1,9507,.60356766
100876,M,employed,1,9837,.81762284
100877,M,employed,1,61693,.29717252
100878,M,employed,0,22842,0
100879,M,employed,1,11406,.6090194
100880,F,student,0,0,.84887779
100881,F,employed,0,34579,.84425277
100882,M,employed,1,5222,.97966695
100883,M,employed,1,27362,.44756216
100884,F,unemployed,1,7135,.77063698
100885,M,employed,1,12602,.43120611
100886,M,retired,0,49859,.2127393
100887,F,employed,1,9241,.59890854
100888,M,employed,1,13294,0
100889,F,unemployed,1,0,.36388731
100890,M,student,0,6056,.73860276
100891,F,employed,1,7861,.67527568
100892,M,employed,0,22281,.043720387
100893,M,employed,1,12823,.79710996
100894,F,retired,1,1823,.29740623
100895,F,unemployed,1,10978,0
100896,M,retired,1,4469,.2456958
100897,M,retired,0,7239,0
100898,M,student,0,4618,.92629266
100899,F,unemployed,1,26017,.51575601
100900,F,employed,1,13045,.38732213
100901,M,employed,0,14917,.19449298
100902,M,employed,1,16900,.42244878
100903,F,unemployed,1,0,.88725686
100904,F,retired,1,7281,.28034699
100905,F,employed,0,10151,.96676493
100906,M,unemployed,0,19697,.050071336
100907,F,employed,1,9110,.77995551
100908,M,employed,1,12905,.35912573
100909,F,employed,1,6554,0
100910,F,retired,1,4137,.21098852
100911,F,employed,1,11221,.50708866
100912,F,student,0,0,.57402855
100913,M,employed,1,9513,.65310186
100914,M,retired,0,6329,.22941966
100915,M,employed,1,47997,.90186703
100916,M,employed,1,35734,.79783255
100917,F,employed,1,46462,.56381285
100918,F,employed,1,13301,.72445101
100919,F,employed,1,9885,.56595975
100920,M,employed,0,11923,.73078817
100921,M,student,0,0,.65072614
100922,F,employed,1,5223,.65490568
100923,M,employed,1,13244,0
100924,M,employed,1,16327,.77857327
100925,M,employed,1,9665,0
100926,M,employed,1,6311,.81251377
100927,M,student,0,3210,.40816519
100928,M,student,1,18817,0
100929,M,student,0,0,.98123097
100930,M,employed,1,31868,.57869411
100931,F,retired,1,2701,.37260318
100932,M,employed,1,98686,.67215693
100933,M,employed,0,11431,0
100934,M,employed,0,16194,.24940272
100935,M,student,0,0,.90117359
100936,F,employed,1,4471,.51016808
100937,F,employed,1,4604,0
100938,M,employed,1,28420,.87030709
100939,M,unemployed,1,0,.037233759
100940,F,retired,0,2699,0
100941,M,retired,1,14975,.16495612
100942,M,retired,0,5009,.1098155
100943,M,retired,1,8436,0
100944,F,student,1,0,0
100945,F,employed,1,4520,.77386361
100946,M,employed,1,11913,.72236627
100947,M,student,0,5149,.017028442
100948,M,employed,1,9120,.52442807
100949,M,employed,1,18644,.65507877
100950,M,student,0,0,.21517979
100951,M,employed,0,7427,.65998095
100952,M,employed,1,8039,.04666885
100953,F,retired,1,8544,.022295495
100954,F,employed,1,4706,.52616268
100955,F,employed,1,5876,.49998042
100956,F,employed,1,8191,.62904978
100957,M,employed,0,15604,.36590225
100958,M,employed,0,17925,0
100959,F,retired,0,21727,0
100960,M,student,0,0,.24934971
100961,M,employed,1,26544,.056217201
100962,M,employed,0,11763,0
100963,M,retired,0,7642,0
100964,M,retired,1,16099,.33346403
100965,F,student,0,0,.70230955
100966,M,student,0,0,.90521204
100967,F,student,0,6295,.74823642
100968,M,employed,1,25253,0
100969,F,retired,1,4966,.014015613
100970,M,employed,1,17372,.70870519
100971,F,student,0,0,.88134813
100972,M,employed,1,17031,.20660263
100973,M,employed,1,35115,0
100974,F,unemployed,0,0,.026699688
100975,M,employed,1,143014,.91932839
100976,M,employed,1,11926,0
100977,M,student,0,16877,0
100978,F,retired,0,20548,.027382877
100979,F,unemployed,1,0,.33892858
100980,F,student,0,139378,.87774915
100981,F,employed,1,5357,.43472794
100982,M,student,0,0,.55792123
100983,F,employed,0,67845,0
100984,M,employed,1,38781,0
100985,M,employed,0,21490,.21703744
100986,F,employed,1,14142,.12841688
100987,F,unemployed,1,15218,.40526667
100988,M,employed,1,12646,.43339843
100989,F,student,0,9012,.84696513
100990,M,employed,0,13054,.61320597
100991,M,unemployed,1,0,0
100992,M,employed,1,18869,.6455645
100993,F,employed,1,9355,.93347317
100994,M,unemployed,0,0,.57754445
100995,F,employed,0,6942,.011363918
100996,F,unemployed,1,0,.64168292
100997,F,unemployed,1,6539,.80344492
100998,F,employed,0,98597,.33920389
100999,F,employed,0,10309,.67907935
101000,F,employed,1,6037,.94128335
101001,F,retired,1,8625,.098332807
101002,M,employed,1,9804,.39532015
101003,F,employed,1,4891,0
101004,F,student,0,0,.98244756
101005,M,unemployed,1,14595,.69767433
101006,M,employed,0,10479,.67447984
101007,F,student,0,0,.86101907
101008,M,employed,0,23143,0
101009,F,retired,1,15315,.25359455
101010,M,employed,1,297824,.82768941
101011,F,employed,1,17601,0
101012,M,student,0,0,0
101013,M,employed,1,7405,.35965872
101014,M,employed,0,19057,.73163295
101015,M,retired,1,20146,.28480023
101016,F,retired,1,4284,.20930989
101017,F,employed,1,8586,.91443694
101018,M,student,0,0,.30605039
101019,F,employed,1,9411,.78916007
101020,M,employed,0,43465,.58793539
101021,F,employed,1,5976,.78772545
101022,M,employed,1,8018,0
101023,F,unemployed,1,0,.15702182
101024,F,unemployed,1,0,.69780129
101025,M,employed,0,65984,.064819656
101026,M,student,1,0,.92180514
101027,M,retired,1,6471,.33809289
101028,M,employed,1,24391,.49707481
101029,F,employed,1,12556,.50742
101030,M,student,0,13750,.89436406
101031,F,unemployed,1,0,.18088752
101032,F,employed,1,6216,.84660262
101033,F,employed,1,30856,.51552182
101034,M,employed,0,32919,.53823519
101035,M,unemployed,1,22062,0
101036,M,unemployed,1,0,0
101037,F,retired,1,2924,0
101038,F,student,0,0,.8835004
101039,F,employed,1,39301,.53677124
101040,F,employed,1,12708,0
101041,M,student,0,0,.75729108
101042,M,retired,0,7655,0
101043,M,employed,1,89310,.72660047
101044,F,unemployed,1,0,0
101045,M,employed,1,7538,.52077991
101046,M,employed,1,12240,.034608062
101047,M,retired,1,167475,.21486983
101048,M,unemployed,1,0,0
101049,F,employed,1,8662,.68060452
101050,F,employed,1,49180,.23876606
101051,F,employed,1,22933,.60982537
101052,M,unemployed,0,0,.62087452
101053,M,unemployed,0,18685,.49987134
101054,F,unemployed,1,7703,.30519614
101055,M,employed,1,6836,.53178674
101056,M,employed,1,8077,.51871908
101057,M,unemployed,1,6449,0
101058,F,employed,1,5762,.51144695
101059,F,employed,0,29822,.81587362
101060,M,retired,1,3846,.27539474
101061,F,employed,1,5853,.58012193
101062,F,student,0,41114,.1547152
101063,F,student,0,10014,.82313085
101064,F,employed,1,5811,.52610558
101065,M,employed,1,23305,.63774014
101066,F,retired,0,3652,0
101067,F,retired,1,5513,.21853773
101068,F,retired,1,2367,.27375814
101069,M,employed,1,7850,.62915957
101070,F,unemployed,1,17548,0
101071,M,unemployed,1,0,.41145173
101072,M,retired,0,10319,.11747309
101073,M,unemployed,1,10433,.64927155
101074,M,employed,1,7931,.91449809
101075,M,student,0,7370,.81374329
101076,M,retired,1,5199,.33984235
101077,F,employed,1,61436,.68082535
101078,M,employed,1,21866,0
101079,M,retired,0,6439,0
101080,F,retired,1,10092,.052053798
101081,M,employed,0,8345,.1007542
101082,M,employed,1,43451,.90277082
101083,F,employed,1,5859,.83973104
101084,M,employed,0,13146,0
101085,M,student,0,0,.9132356
101086,F,student,0,15775,.83982408
101087,M,employed,1,23254,.60684913
101088,M,student,0,0,.854716
101089,M,retired,0,12984,.22324327
101090,M,employed,1,656759,.50823677
101091,M,retired,1,6344,.25208411
101092,F,employed,0,5945,0
101093,M,retired,0,17854,.038183141
101094,M,employed,1,10787,.090790793
101095,M,student,0,11228,.13125418
101096,M,unemployed,1,5692,.022566054
101097,F,unemployed,1,0,.69408113
101098,F,employed,1,4737,.59318745
101099,F,employed,1,8148,.68313378
101100,F,employed,0,6051,.61654776
101101,M,employed,1,5914,.77591538
101102,F,employed,1,14752,.24322237
101103,F,employed,1,8704,.78280264
101104,F,employed,1,13763,.82514787
101105,F,employed,1,6585,.2700111
101106,M,unemployed,1,0,.6646086
101107,F,employed,0,130322,.68271232
101108,M,employed,1,7689,0
101109,M,unemployed,1,17683,.54139352
101110,M,student,0,9647,.84910083
101111,F,unemployed,0,0,.55167836
101112,F,retired,1,1892,.14452501
101113,M,employed,1,244685,.74547672
101114,M,student,0,0,.8865034
101115,F,student,0,0,.95706576
101116,M,student,0,14064,.98259664
101117,M,employed,0,8831,.15989572
101118,F,unemployed,1,16694,.6421721
101119,F,employed,1,25561,.95587903
101120,F,student,0,0,.97470105
101121,M,retired,0,4711,.24877031
101122,M,student,0,0,.061955802
101123,M,unemployed,1,15245,0
101124,M,employed,1,61354,.56700063
101125,M,student,0,4603,.67984796
101126,M,retired,1,92145,.013377318
101127,M,employed,1,26558,.87084997
101128,F,employed,1,11817,0
101129,M,student,0,8958,0
101130,M,employed,0,75023,.46639124
101131,M,unemployed,1,0,.9104017
101132,F,employed,0,13558,0
101133,M,student,0,12851,.66508847
101134,F,unemployed,1,0,0
101135,M,employed,1,14351,.19188717
101136,F,student,0,0,.7736482
101137,M,employed,1,26799,0
101138,M,employed,1,12945,.56234014
101139,M,unemployed,0,17701,.040134225
101140,F,employed,1,17278,0
101141,F,unemployed,1,18982,0
101142,F,unemployed,1,0,.51184648
101143,M,employed,1,8674,.59118414
101144,F,employed,1,4556,.72115362
101145,F,unemployed,1,12453,.50215566
101146,F,employed,1,5208,.72730231
101147,F,employed,1,7698,.89191127
101148,F,employed,1,17098,.51977688
101149,F,unemployed,1,0,0
101150,M,retired,1,5218,.28342584
101151,M,student,0,0,.95251471
101152,M,employed,1,6629,.57575995
101153,F,unemployed,0,0,.062574938
101154,F,employed,1,9901,.50192243
101155,F,unemployed,1,0,.68445837
101156,M,student,0,21548,.87082899
101157,M,employed,1,80815,.61214167
101158,M,employed,1,12456,.19042414
101159,F,employed,1,4637,0
101160,F,employed,1,23990,.076245107
101161,F,employed,1,73459,0
101162,M,employed,0,11713,.43833983
101163,F,retired,0,5941,.21274117
101164,F,employed,0,30145,0
101165,M,employed,0,7510,0
101166,M,employed,1,11327,.11921085
101167,F,employed,1,12211,.84543461
101168,M,employed,1,19356,0
101169,F,employed,0,6867,.30463257
101170,F,unemployed,1,7712,.28605634
101171,M,student,0,14868,.95117253
101172,F,employed,0,8488,0
101173,M,employed,0,7069,.16803724
101174,M,employed,1,6432,.9602102
101175,F,employed,1,5044,.91560465
101176,F,unemployed,0,0,.022516359
101177,M,employed,1,69269,.6629113
101178,F,employed,0,6895,.54766524
101179,F,employed,0,15122,.34306389
101180,M,employed,1,15358,.95154744
101181,F,employed,0,18024,0
101182,F,unemployed,1,18508,.56695676
101183,M,employed,1,17333,.2355262
101184,F,retired,1,8344,.26964402
101185,F,employed,1,13819,0
101186,M,employed,1,12226,.48097906
101187,F,employed,1,19640,.20856097
101188,M,unemployed,1,0,0
101189,M,retired,1,3772,.28636295
101190,M,employed,1,16465,.59858531
101191,M,retired,1,4838,.28474167
101192,F,employed,1,7979,0
101193,F,student,0,0,.91231287
101194,F,employed,1,7263,.24091174
101195,M,retired,1,25595,.044846307
101196,M,employed,1,19265,.5854103
101197,F,employed,1,17791,.21098705
101198,M,unemployed,1,0,.83343023
101199,F,employed,1,7028,0
101200,M,employed,1,32577,.54950166
101201,F,retired,1,7681,.243101
101202,F,employed,1,6810,0
101203,M,retired,0,18186,.27988109
101204,F,employed,1,7971,0
101205,M,unemployed,1,128221,.87693137
101206,F,student,0,4884,.77727097
101207,M,employed,1,12717,0
101208,M,unemployed,1,0,.3320407
101209,F,employed,1,8299,.54495621
101210,F,retired,0,2738,.35258973
101211,F,employed,1,71108,.58489567
101212,M,employed,1,7913,.61922693
101213,F,retired,1,143826,0
101214,M,student,0,11849,.64401484
101215,M,employed,1,32893,.23758949
101216,M,employed,1,37961,.3468951
101217,M,student,1,0,.93101156
101218,M,employed,1,372245,.75265384
101219,M,employed,1,9649,0
101220,F,employed,1,12510,.7568056
101221,F,retired,1,7258,.14762545
101222,F,unemployed,1,11932,.065998681
101223,M,unemployed,1,14812,0
101224,M,employed,1,5905,0
101225,M,employed,1,14944,.034728274
101226,M,unemployed,1,0,.5081051
101227,F,employed,1,9993,.77024782
101228,F,employed,1,5824,0
101229,M,employed,1,19784,.63614017
101230,F,student,1,0,.95403057
101231,M,employed,1,197042,.66683793
101232,M,student,0,0,.99588478
101233,F,unemployed,1,0,0
101234,F,employed,1,5925,.78058028
101235,F,unemployed,1,0,.31200844
101236,F,retired,1,3694,.29724827
101237,F,employed,1,15417,0
101238,M,employed,1,12678,.78209591
101239,M,unemployed,1,14273,.80889058
101240,M,employed,1,7201,0
101241,F,employed,0,6167,.91330266
101242,F,retired,1,59723,.0015273441
101243,M,retired,1,12036,.20653386
101244,M,employed,1,5543,.51362956
101245,M,employed,1,10832,0
101246,M,employed,0,8567,.90272677
101247,M,employed,1,12522,.51992041
101248,F,employed,0,16978,.51247936
101249,M,unemployed,0,0,.088041097
101250,F,student,0,0,0
101251,M,employed,0,34910,0
101252,M,employed,0,9415,.86886293
101253,F,employed,0,6855,.73572099
101254,M,employed,0,9697,.35465834
101255,M,employed,1,10795,.63633204
101256,M,employed,0,12217,.55929995
101257,F,retired,0,7677,0
101258,M,student,0,12670,.60300553
101259,M,student,0,0,.86507016
101260,F,student,1,14297,.85922694
101261,F,employed,1,37430,.25987607
101262,F,unemployed,0,14486,.48881975
101263,M,employed,0,6120,.5870167
101264,M,employed,0,23580,.6853072
101265,F,employed,0,9225,.5128668
101266,F,employed,1,23406,.73868704
101267,M,employed,1,6873,.62591147
101268,F,employed,1,8391,.6237824
101269,F,employed,0,6741,0
101270,M,employed,0,17369,.26920855
101271,F,student,0,4085,.074511014
101272,F,employed,1,39169,.91714156
101273,M,employed,1,49131,.49708125
101274,F,employed,1,21995,0
101275,F,employed,0,95213,0
101276,F,student,1,0,0
101277,M,employed,1,9443,.051085465
101278,M,student,1,0,.86250424
101279,F,unemployed,1,0,.55670774
101280,M,student,0,0,.87593472
101281,F,student,1,0,.92842424
101282,M,employed,1,5356,.23616003
101283,F,retired,1,16231,0
101284,M,employed,1,5408,.041369233
101285,F,employed,1,6582,0
101286,M,student,0,0,.12634511
101287,F,student,0,0,.93424547
101288,F,employed,1,23472,.45408824
101289,F,employed,0,14040,.53172678
101290,F,student,0,0,.76939458
101291,M,employed,1,54274,.91938162
101292,M,student,0,4827,.52540028
101293,M,student,0,0,.5940389
101294,F,unemployed,0,0,.79124349
101295,F,employed,0,26622,0
101296,M,unemployed,1,0,.45356888
101297,M,employed,0,12653,.40599951
101298,F,student,0,0,.036521748
101299,M,retired,1,6096,.053500108
101300,M,unemployed,0,0,0
101301,M,student,0,13807,.29028809
101302,F,unemployed,1,0,.072431333
101303,M,student,0,0,.83643579
101304,M,retired,0,7006,.2322716
101305,M,retired,0,6698,.23975889
101306,M,employed,1,23460,.31928307
101307,F,student,0,13957,.94802499
101308,M,retired,1,4582,.055416942
101309,M,student,0,9503,.88091248
101310,F,employed,0,10335,.4613305
101311,F,employed,1,7982,0
