id,own,competing2,competing3,borrowertype,accepted,default,profit
580,.13869524,.1,.1606258,1,0,1,
581,.016390244,.01959,.0027838971,1,1,0,163.90244
582,.1595135,.30000001,,1,1,1,-10000
583,.019753594,.01959,.0030394539,3,0,0,
584,.22774825,.075000003,,1,0,0,
585,.10342104,.075000003,.11752121,3,0,0,
586,.24001732,.185,.11909593,2,0,0,
587,.23306286,.17827004,.19623972,1,0,0,
588,.02093957,.0275,.007676586,2,0,0,
589,.13281465,.18315606,.1138674,1,1,0,1328.1465
590,.16305418,.19082704,,3,1,1,-10000
591,.057114057,.040766753,.022320228,2,0,0,
592,.03743571,.02580105,.098475873,1,1,0,374.35712
593,.11950614,.17459546,,1,1,0,1195.0614
594,.016549654,.037500001,.090798095,2,1,0,165.49654
595,.14014544,.15000001,,2,0,0,
596,.13996679,.1675,,2,1,0,1399.6678
597,.03771317,.02237967,.017997429,1,1,0,377.13171
598,.18597153,,.11277025,1,0,0,
599,.16058373,.1725,,3,1,0,1605.8374
600,.23306286,,.15556379,1,0,0,
601,.025726566,.045000002,.013266188,3,0,0,
602,.16058373,.175,.54253149,3,1,0,1605.8374
603,.035004161,.079999998,.092214867,3,1,0,350.04163
604,.32734892,.16906953,.32441673,2,0,0,
605,.22601239,.145,,1,0,0,
606,.070463374,.22750001,.12141065,2,1,0,704.63373
607,.076183438,.087036967,.054681305,3,0,0,
608,.019147659,.019876517,.09081845,2,0,0,
609,.24043731,,,2,1,0,2404.373
610,.15821949,.10667062,.10575446,3,0,0,
611,.16589551,.18074949,,3,1,0,1658.9551
612,.18770733,.12,,1,0,0,
613,.020492792,.021986401,.0056002932,3,0,0,
614,.025339395,.01959,.091460854,2,0,0,
615,.11731027,.10788226,.079884522,3,0,0,
616,.043698117,.079999998,.1018129,3,1,0,436.98117
617,.016957147,.01959,.090630136,3,1,0,169.57147
618,.68704498,,.37381369,3,0,0,
619,.032798421,.039999999,.010197784,3,0,0,
620,.090284996,.13500001,.063618779,2,0,0,
621,.045776516,.01959,.095975175,3,0,0,
622,.13159189,.22917433,.12565187,3,0,0,
623,.14791219,,,1,1,1,-10000
624,.15461586,.14,,2,0,0,
625,.031218611,.020508945,.013856239,1,1,0,312.1861
626,.041430719,.067500003,.067531176,2,1,0,414.30719
627,.23306286,.16739286,.13123037,1,0,0,
628,.67218447,,.44070974,3,0,0,
629,.19754119,,.27788794,2,1,1,-10000
630,.11913384,.1275,.13281406,1,1,0,1191.3384
631,.066297263,.094172858,.035758559,1,0,0,
632,.026507618,.032499999,.092019662,3,1,0,265.07617
633,.33971694,,,3,1,1,-10000
634,.098080531,.082500003,.078766048,1,1,0,980.8053
635,.16058373,.30000001,.19703503,3,1,1,-10000
636,.11183794,.105,.047614872,2,0,0,
637,.11135748,.17,.11092578,1,1,1,-10000
638,.035722952,.064999998,.015039003,3,0,0,
639,.14669435,.17221199,.12762615,3,0,0,
640,.10275235,.13500001,.093717948,2,0,0,
641,.15342735,.090000004,.083021179,1,0,0,
642,.064341605,.1175,.13685803,2,1,0,643.41608
643,.20250259,.30000001,.1976743,2,0,0,
644,.034487266,.1025,.099250212,3,1,0,344.87265
645,.027303446,.01959,.01321767,2,0,0,
646,.017263759,.025,.0031162887,2,0,0,
647,.036892883,.07,.1029543,3,1,0,368.92883
648,.20556036,.17960751,.25603315,2,0,0,
649,.074164867,.044077393,.1150267,1,0,0,
650,.32140175,.17749999,.15833609,1,0,0,
651,.21127705,.19706832,.16035391,1,0,0,
652,.028336536,.020347005,.01919776,2,0,0,
653,.088512748,.12,.1230642,2,1,0,885.1275
654,.029793713,.01959,.0053812573,3,0,0,
655,.29727238,,,2,1,0,2972.7239
656,.027418466,.01959,.018291546,3,0,0,
657,.12940446,.1275,.12855183,3,0,0,
658,.19106369,.16281974,.17755337,3,0,0,
659,.17881227,.11896801,,2,0,0,
660,.093330808,.093671814,.12329803,2,0,0,
661,.056928348,.041497096,.05410042,2,0,0,
662,.30267268,.2325,.30442372,1,0,0,
663,.18178722,.10605821,.15595764,1,0,1,
664,.21096468,,.20362203,2,0,1,
665,.029406291,.02725419,.014344504,2,0,0,
666,.028561559,.082500003,.097057894,2,1,0,285.6156
667,.052825864,.072499998,.10344335,3,1,0,528.25867
668,.12716541,.16500001,.13085137,1,1,0,1271.6541
669,.19030143,.19499999,.18331489,3,0,0,
670,.25688404,,.25755957,1,1,0,2568.8403
671,.15744139,.23,,1,1,0,1574.4139
672,.10996425,.10511455,.087057903,2,0,0,
673,.14956111,.16632284,.12194887,2,0,0,
674,.12984715,.13,.17959385,1,1,0,1298.4716
675,.138835,.12,.14875653,1,1,0,1388.35
676,.048330586,.01959,.09634541,1,0,0,
677,.13480785,.1875,.13868366,2,1,0,1348.0785
678,.026492778,.039999999,.0044854442,2,0,0,
679,.052263848,.01959,.02902892,1,0,0,
680,.16653571,.1525,,2,0,0,
681,.23922931,.18314181,.15974879,2,0,0,
682,.1070203,.125,.14253871,2,0,0,
683,.1572877,.1875,,3,1,0,1572.8771
684,.10917574,.097169407,.11221723,2,0,0,
685,.16662253,.14110816,,1,0,0,
686,.016326426,.01959,.092945658,1,1,0,163.26425
687,.080976941,.20280233,.061789669,3,0,0,
688,.19619456,.11,.13571072,3,0,0,
689,.098631509,.097499996,.11293966,3,0,0,
690,.12990178,,,2,1,0,1299.0178
691,.088870354,.10436837,.13090481,3,1,0,888.70355
692,.079451978,.1525,.097341582,3,0,0,
693,.01767128,.01959,.091761902,1,1,0,176.7128
694,.05320913,.024781276,.093327403,1,0,0,
695,.12358179,.17,.099203765,1,0,0,
696,.15269156,.17,,3,1,0,1526.9155
697,.16741309,.26750001,,1,1,0,1674.1309
698,.14935081,.23,,1,1,0,1493.5081
699,.085146084,.1175,.13023256,3,1,0,851.46082
700,.31353045,,,2,1,1,-10000
701,.11327747,.1213822,.11913892,1,1,0,1132.7747
702,.35692456,,.43357784,3,1,1,-10000
703,.057322852,.1425,.10180537,3,1,0,573.22852
704,.13043876,.1375,.14193995,1,1,0,1304.3876
705,.23176156,.23,.29817066,1,1,1,-10000
706,.16505092,.14749999,.1753671,2,0,0,
707,.10372826,.13,.14914092,1,1,0,1037.2826
708,.086359382,.03657154,.027395163,2,0,0,
709,.093505032,.1375,.053190578,3,0,0,
710,.055016913,.082500003,.11413787,3,1,0,550.16913
711,.074107438,.14714302,.053340133,1,0,0,
712,.16058373,.285,,3,1,0,1605.8374
713,.078226574,.052499998,.10418086,3,0,0,
714,.10900906,.1375,.14663577,2,1,0,1090.0906
715,.31237844,.16421193,,1,0,0,
716,.10207253,.0625,.1018839,2,0,0,
717,.082795538,.067500003,.12438094,2,0,0,
718,.038340397,.07,.092829794,3,1,0,383.40396
719,.044736419,.035809271,.11760765,3,0,0,
720,.35020277,,.30116287,1,0,0,
721,.058575124,.1225,.052857615,2,0,0,
722,.10274599,.1375,.098313376,3,0,0,
723,.070080496,.10262123,.050786499,2,0,1,
724,.10727452,.13,.11735718,3,0,0,
725,.3612673,.25749999,,3,0,0,
726,.17288572,.19308786,.46809751,2,1,0,1728.8572
727,.13652542,.090541065,.091567911,1,0,0,
728,.046707496,.052659027,.1110039,2,0,0,
729,.019012753,.020152818,.0061087976,1,1,0,190.12753
730,.056156851,.060601212,.034535453,3,0,0,
731,.039123572,.026366463,.093005411,1,1,0,391.23572
732,.1694243,,.28181037,1,1,1,-10000
733,.12150682,.16249999,,1,1,0,1215.0682
734,.13069323,.19499999,.1168805,3,0,0,
735,.026782833,.0425,.091164976,3,1,0,267.82834
736,.089996748,.2175,.15790682,2,1,0,899.96747
737,.20172147,,,2,1,0,2017.2147
738,.091238223,.18467988,,3,1,0,912.3822
739,.051903538,.019781847,.031784151,2,0,1,
740,.4517895,,.22509561,3,0,0,
741,.068702735,.1375,.13007113,1,1,0,687.02734
742,.1578728,,.13705023,1,0,0,
743,.1297258,.14230299,.12000035,1,1,0,1297.2579
744,.092991829,.10983668,,1,1,0,929.91827
745,.16071907,.17529543,.085637189,1,0,0,
746,.17608987,,,3,1,0,1760.8987
747,.10342418,.10254185,.094397165,1,1,0,1034.2418
748,.048219055,.036328282,.030404378,3,0,0,
749,.069523282,.047229506,.13031413,1,0,0,
750,.060861778,.077500001,.12965702,3,1,0,608.6178
751,.045440208,.01959,.092377961,2,0,0,
752,.25921658,.15000001,,3,0,0,
753,.36487946,,,3,1,0,3648.7947
754,.083070278,.11510123,,1,1,0,830.70276
755,.023963539,.055,.092091069,2,1,0,239.63539
756,.040357683,.094999999,.091766417,1,1,0,403.57684
757,.20497748,,,2,1,0,2049.7749
758,.17251229,.20999999,.20947638,3,1,1,-10000
759,.23069745,,.18962502,3,0,1,
760,.29354072,,,3,1,0,2935.4072
761,.070846826,.090428449,.035040341,1,0,0,
762,.10699374,.14749999,,3,1,0,1069.9374
763,.20449495,.30000001,,2,1,1,-10000
764,.20565054,.175,.25379705,2,0,0,
765,.062826961,.087499999,.070222504,3,0,0,
766,.086054303,.18827169,.12356622,1,1,0,860.54303
767,.017561305,.01959,.092487156,3,1,0,175.61305
768,.022944756,.01959,.091474324,3,0,0,
769,.041219588,.020206697,.092242748,3,0,0,
770,.36150876,.15308775,,3,0,0,
771,.14791219,,,2,1,1,-10000
772,.021601202,.050000001,.0057860594,2,0,0,
773,.23271014,.2,,1,0,1,
774,.23100755,.22,.13652746,1,0,0,
775,.17323343,.14166871,.055321511,2,0,1,
776,.20735404,,.49357221,3,1,0,2073.5403
777,.10720468,.15678857,.10632155,1,1,0,1072.0469
778,.22677837,.16500001,.12506261,1,0,1,
779,.056759574,.095288083,.10586251,1,1,0,567.59576
780,.061750811,.1125,.049102202,3,0,0,
781,.11892491,.19872068,.1607807,1,1,0,1189.249
782,.071255177,.093710959,.033777915,3,0,0,
783,.24609762,,.30441812,2,1,0,2460.9763
784,.31388289,.1817483,.16104156,3,0,0,
785,.15750235,.29499999,.13379069,3,0,0,
786,.050978497,.057500001,.10199841,3,1,0,509.78497
787,.16832396,.22750001,.17485589,1,1,0,1683.2396
788,.049949527,.0625,.095254764,1,1,0,499.49527
789,.033739764,.055,.091010019,1,1,0,337.39764
790,.22677837,.14285217,,2,0,0,
791,.60511333,,.24063618,2,0,0,
792,.05158126,.07,.096268803,2,0,0,
793,.17781615,.17738272,.12080499,2,0,0,
794,.018220134,.035,.0057646157,1,1,0,182.20134
795,.084516287,.10412103,.077912167,2,0,0,
796,.21744594,.185,.12891689,1,0,0,
797,.020174988,.01959,.0047359411,2,0,0,
798,.089870289,.1525,.10463208,1,1,0,898.70288
799,.062747337,.1125,.13077144,3,1,0,627.47339
800,.23705699,.18650183,,1,0,1,
801,.017263759,.01959,.0039682505,1,1,0,172.63759
802,.26736668,,,2,1,0,2673.6667
803,.11358985,.1425,,3,1,0,1135.8986
804,.36487946,,,1,1,1,-10000
805,.06891413,.18112186,,1,1,0,689.1413
806,.33800584,.1025,.13288963,1,0,0,
807,.077612422,.18443452,.12260083,1,1,0,776.12421
808,.086209796,.1075,.069417335,1,1,0,862.09796
809,.43403018,,.1443328,3,0,0,
810,.05504394,.046704389,.059615601,2,0,0,
811,.036945201,.01959,.027362211,3,0,0,
812,.032944929,.020413367,.01668003,2,0,0,
813,.059991375,.1275,.033863541,3,0,0,
814,.18643123,,.21911056,2,1,0,1864.3123
815,.03188172,.059999999,.013629427,3,0,0,
816,.038030189,.039999999,.095286615,2,0,0,
817,.16091084,.215,.12473793,1,0,0,
818,.36487946,,.32440674,3,0,0,
819,.18811904,.19,.10289069,3,0,0,
820,.20556036,.19211425,,1,1,0,2055.6035
821,.2481593,.19499999,.17646118,1,0,0,
822,.017485661,.01959,.090550072,2,0,0,
823,.16832396,,.16025615,1,1,0,1683.2396
824,.12160641,.2025,,3,1,0,1216.0641
825,.20529987,.20277923,.14536104,2,0,0,
826,.054096498,.1,.094326042,2,1,0,540.96497
827,.071037978,.0520184,.04343529,1,0,0,
828,.15753177,.1925,.24387686,3,1,0,1575.3176
829,.16763675,.075091273,.043361716,3,0,0,
830,.016359106,.01959,.093215957,3,1,0,163.59106
831,.050054234,.05407868,.10161448,1,1,0,500.54233
832,.1356927,.18780221,.12637654,3,0,0,
833,.036861539,.03010322,.09540835,2,0,0,
834,.079112716,.13382666,.064986229,3,0,0,
835,.02647246,.059999999,.011684389,2,0,0,
836,.11306516,.10397425,,3,0,0,
837,.017014211,.01959,.092313245,1,1,0,170.14211
838,.25152978,,.61804545,2,1,0,2515.2979
839,.19072036,.19499999,.24459447,3,1,0,1907.2036
840,.21787876,.11,.089565948,3,0,1,
841,.15968049,.13249999,,3,0,0,
842,.21146388,.1875,,1,0,0,
843,.41306081,,.16035391,3,0,0,
844,.081255302,.055,.10832595,1,0,0,
845,.050873656,.079999998,.041921429,1,1,0,508.73657
846,.16567871,.18869078,.25578099,2,1,0,1656.7871
847,.042917553,.028979355,.035885505,2,0,1,
848,.089823946,.064999998,.11253333,1,0,0,
849,.16125892,.11042383,.25846907,1,0,0,
850,.30029586,,,1,1,0,3002.9585
851,.041268721,.022862734,.031920604,3,0,0,
852,.11250206,.14838165,.05449006,3,0,0,
853,.033925336,.01959,.014121262,2,0,0,
854,.44615769,,.34907037,2,0,0,
855,.20246717,.22,.2288155,1,1,0,2024.6718
856,.062859401,.046958029,.14285192,1,1,0,628.59399
857,.04282042,.025101479,.030860443,2,0,0,
858,.22677837,,,1,1,1,-10000
859,.018739151,.035,.0072939876,1,1,0,187.39151
860,.46508619,,.28101182,1,0,0,
861,.2118082,.29750001,.13328296,2,0,0,
862,.08883661,.16500001,.071719609,3,0,0,
863,.062822081,.1675,.096116878,1,1,0,628.22083
864,.15359059,.16249999,.22477046,1,1,0,1535.9059
865,.029419862,.0425,.0092287604,3,0,0,
866,.43144447,.19263938,.16234414,3,0,1,
867,.036589239,.067500003,.094331808,3,1,0,365.8924
868,.1691142,.18030848,.12297454,3,0,0,
869,.32140175,.19499999,.17741495,2,0,0,
870,.12968636,.17749999,,2,1,0,1296.8635
871,.24345638,.13500001,,2,0,1,
872,.3572433,.30000001,,2,0,0,
873,.044051178,.052631881,.053499509,1,1,0,440.51178
874,.035864126,.052499998,.017122854,3,0,0,
875,.19292893,.14829451,.15322095,1,0,0,
876,.092741147,.18586534,,1,1,1,-10000
877,.032023124,.057500001,.093786262,2,1,0,320.23123
878,.10357566,.19034724,.22165199,1,1,0,1035.7566
879,.16943878,.1875,.13717495,3,0,0,
880,.047674876,.087352969,.025431246,2,0,0,
881,.14613535,.19750001,.2195217,3,1,0,1461.3534
882,.069594547,.096893705,.052629504,2,0,0,
883,.074016169,.051667921,.046082143,1,0,0,
884,.0186831,.01959,.0102167,2,0,0,
885,.15649097,.2025,.14744678,2,0,0,
886,.4144581,,.30487213,2,0,1,
887,.10211668,,.11410777,3,0,0,
888,.051488165,.12,.12376773,1,1,0,514.88165
889,.057045143,.058062498,.10859939,1,1,0,570.45142
890,.068390548,.092500001,.070368722,1,1,0,683.90546
891,.15880738,.067500003,.1273167,2,0,0,
892,.076830082,.045368645,.10317861,2,0,0,
893,.13727438,.097499996,.11389501,2,0,0,
894,.20449495,.1740097,,1,0,1,
895,.044263136,.072499998,.03156887,2,0,0,
896,.03938327,.024657171,.10884698,2,0,0,
897,.16663477,.13500001,.1348477,2,0,0,
898,.049522284,.1075,.11090795,3,1,0,495.22284
899,.11780516,.087499999,.054432649,3,0,0,
900,.070888042,.093588322,.11027623,3,1,0,708.88043
901,.073813684,.078482166,.055783913,1,1,0,738.13684
902,.15821949,.1125,.089767314,2,0,0,
903,.10115194,.082683228,.10996587,1,1,0,1011.5194
904,.26063392,.23516677,.47576809,1,0,0,
905,.052637119,.023777531,.10164628,1,0,0,
906,.024300426,.01959,.011726203,1,1,0,243.00426
907,.062686525,.046201438,.099125214,3,0,0,
908,.12504581,.1875,.11612891,2,0,0,
909,.0375144,.044998527,.014923776,3,0,0,
910,.03531519,.022356745,.097525954,2,0,0,
911,.017581603,.01959,.006358705,2,0,0,
912,.076347016,.07,.026521383,1,0,0,
913,.018657271,.021332132,.092039242,2,0,0,
914,.052345388,.053184234,.036182996,3,0,0,
915,.16305418,.2475,.20669621,1,1,0,1630.5419
916,.11654203,.1825,.19672361,3,1,0,1165.4203
917,.11439916,.090934485,.042991377,1,0,0,
918,.14298284,.1025,,1,0,0,
919,.10063826,.185,.12224508,2,1,0,1006.3826
920,.079737902,.12251565,.11392671,3,1,0,797.37903
921,.24819057,.2525,.11477926,3,0,0,
922,.14996025,.20260327,,2,1,0,1499.6025
923,.26021236,.19750001,.12411584,3,0,0,
924,.35313833,,,1,1,0,3531.3833
925,.12492327,,,1,1,0,1249.2327
926,.32044619,,,3,1,1,-10000
927,.3612673,,,2,1,0,3612.6731
928,.20383714,.16951554,.1231138,3,0,0,
929,.072076999,.030474965,.051486071,3,0,0,
930,.07078515,.092500001,.11114788,2,1,0,707.8515
931,.3612673,,,3,1,0,3612.6731
932,.24115632,.145,.21703984,2,0,0,
933,.14791219,,.189567,3,1,1,-10000
934,.034311909,.075000003,.11037734,1,1,0,343.11908
935,.18178722,.21250001,.12414236,2,0,0,
936,.14791219,,,3,1,0,1479.1219
937,.075380452,.021504814,.017673623,1,0,0,
938,.1573272,.19881105,.17059341,1,1,0,1573.2721
939,.046084575,.1025,.021950763,3,0,0,
940,.077223465,.092928626,.12653364,3,1,0,772.23462
941,.057198677,.096121475,.10593515,1,1,0,571.98676
942,.59149253,,,1,1,0,5914.9253
943,.024117811,.01959,.0098363711,2,0,0,
944,.16032143,.13328473,.13154441,2,0,0,
945,.40649632,,.2992993,3,0,0,
946,.024849419,.01959,.0078755971,3,0,0,
947,.037693892,.075000003,.034358703,1,1,0,376.9389
948,.049387757,.052499998,.092289008,1,1,0,493.87756
949,.15404786,.13421534,.083909765,2,0,0,
950,.1575682,.13249999,.10045983,1,0,1,
951,.20599189,.19499999,.15730298,2,0,0,
952,.3572433,,,2,1,0,3572.4331
953,.022191674,.01959,.091756582,2,0,0,
954,.092057668,.090357415,.065426283,1,0,0,
955,.058675602,.093860254,.092235878,2,1,1,-10000
956,.032198567,.01959,.026354656,1,1,0,321.98566
957,.018128254,.07,.0046973033,3,0,0,
958,.090297945,.10816382,.10454598,3,0,0,
959,.025149729,.0425,.092560388,2,0,0,
960,.2477508,,.14799911,2,0,1,
961,.13719985,.14819534,.073748015,3,0,1,
962,.032154087,.092500001,.092671163,2,1,0,321.54086
963,.090141505,.082500003,.1230642,2,0,0,
964,.13217816,.10528088,,3,0,0,
965,.14791219,.18391721,.18441842,2,1,0,1479.1219
966,.083447874,.10393191,.10039236,1,1,0,834.47876
967,.034280803,.022344032,.018257041,2,0,0,
968,.074325852,.12869301,.11571533,3,1,0,743.25854
969,.14395855,.15457113,.12210063,1,0,0,
970,.097002469,.19147053,.22635579,1,1,0,970.02472
971,.03533458,.021850539,.10559985,1,1,0,353.34579
972,.16295788,,,3,1,1,-10000
973,.23533094,.1885473,,3,0,0,
974,.16589551,.18000001,,3,1,0,1658.9551
975,.1195353,.11,.11865304,3,0,0,
976,.051327202,.052499998,.016582033,3,0,0,
977,.036231659,.025174508,.091342472,3,0,0,
978,.13340181,.15000001,.10769877,2,0,0,
979,.21530211,.19370179,,1,0,0,
980,.35313833,,,2,1,0,3531.3833
981,.17390633,.27250001,.22346313,1,1,0,1739.0632
982,.25820041,.30000001,,1,1,0,2582.0042
983,.047042329,.067500003,.098227665,2,1,0,470.42328
984,.024347007,.01959,.093459569,2,0,0,
985,.15485278,.092500001,.10113427,3,0,0,
986,.084294587,.1,.087072887,1,1,0,842.94586
987,.18316433,.2525,,3,1,0,1831.6433
988,.035026278,.055,.1000696,2,0,0,
989,.54934955,,.29975528,2,0,0,
990,.017717045,.025,.0040645981,1,1,0,177.17044
991,.13368331,.1125,.12979242,3,0,0,
992,.31828138,.11279292,.13622369,3,0,0,
993,.28134054,.14061716,.32561013,1,0,0,
994,.030762792,.07,.028858904,3,0,0,
995,.061803743,.085965291,.14581558,1,1,0,618.03741
996,.097948268,.1125,.13698983,3,1,0,979.48267
997,.15530296,.14881551,.13408417,3,0,0,
998,.028202247,.057500001,.09699285,2,1,0,282.02246
999,.053476274,.082500003,.092846654,2,1,0,534.76276
1000,.12380357,.17,.093156882,2,0,0,
1001,.051089622,.023249216,.10017321,1,0,0,
1002,.01670059,.01959,.0013584051,3,0,0,
1003,.035523903,.045000002,.018476564,2,0,0,
1004,.038489509,.022990389,.094284616,3,0,0,
1005,.25543383,,,1,1,0,2554.3384
1006,.040613931,.0425,.018980512,1,0,0,
1007,.037359331,.075000003,.013608565,3,0,0,
1008,.14275563,.16078003,,1,1,1,-10000
1009,.15669832,,.15474555,2,0,0,
1010,.35313833,,.60584438,1,1,1,-10000
1011,.033183515,.057500001,.019560715,2,0,0,
1012,.022467596,.032499999,.091739997,2,0,0,
1013,.14419621,.1711369,.11660182,2,0,0,
1014,.20924443,,,1,1,0,2092.4443
1015,.01891949,.01959,.093344063,1,1,0,189.1949
1016,.11246524,.046389431,.11825623,2,0,0,
1017,.087017596,.081430979,.06464491,2,0,0,
1018,.17072029,.11,,1,0,0,
1019,.031636167,.057500001,.097185336,1,1,0,316.36166
1020,.079237156,.092648394,.078110106,2,0,0,
1021,.031406038,.01959,.01812781,2,0,0,
1022,.062704325,.088148095,.085187696,3,1,0,627.04327
1023,.022265136,.01959,.0079498272,1,1,0,222.65137
1024,.16245468,.22,.20365563,1,1,1,-10000
1025,.057092708,.085513763,.034677424,1,0,0,
1026,.17251229,,.21437459,3,1,0,1725.1229
1027,.37094915,.1575,,3,0,0,
1028,.13947569,.1575,,3,1,0,1394.7568
1029,.39167565,.25749999,.30442372,1,0,0,
1030,.082667798,.067500003,.06485983,2,0,0,
1031,.16327757,.185,,1,1,1,-10000
1032,.21055524,.22750001,,3,1,0,2105.5525
1033,.17658983,.185,,2,0,0,
1034,.026373854,.01959,.09724649,2,0,0,
1035,.17264822,,,2,1,0,1726.4822
1036,.14791466,.047704805,.077250488,1,0,0,
1037,.051956281,.090000004,.05309923,1,1,0,519.56281
1038,.3612673,,,2,1,0,3612.6731
1039,.20449495,.17888777,.2253194,3,0,0,
1040,.076728642,.092500001,.13406172,1,1,0,767.28644
1041,.054751597,.024151983,.050697114,3,0,0,
1042,.059764318,.045326028,.031373747,2,0,0,
1043,.1279802,.16824497,.10286336,1,0,0,
1044,.20381184,.10287511,,3,0,0,
1045,.65912718,,,3,1,0,6591.272
1046,.045677818,.087499999,.094654001,2,1,0,456.7782
1047,.035454329,.090000004,.021058533,2,0,0,
1048,.27134347,.14749999,,2,0,0,
1049,.10618445,.15058482,,3,1,0,1061.8445
1050,.15607338,.1129056,,2,0,0,
1051,.046212889,.077500001,.019352894,2,0,0,
1052,.051942494,.08928144,.13433769,2,1,0,519.42493
1053,.3425515,,.23638219,1,0,0,
1054,.16275749,.1275,,1,0,0,
1055,.3572433,,.30442372,3,0,0,
1056,.081126459,.1801452,.153742,1,1,0,811.26459
1057,.42481756,,.33020151,3,0,0,
1058,.1222052,.1525,,1,1,0,1222.052
1059,.06759347,.082500003,.098318517,2,0,0,
1060,.064791396,.072499998,.099825285,3,1,0,647.91394
1061,.14678553,.11682293,.1363502,1,0,1,
1062,.056944214,.090924218,.063909277,1,1,0,569.44214
1063,.1578728,,,3,1,0,1578.7279
1064,.14696042,.19484252,.12500039,1,0,0,
1065,.3572433,,,2,1,0,3572.4331
1066,.14043474,.067500003,.13388892,1,0,0,
1067,.16517727,.11944082,.20064732,3,0,0,
1068,.1713217,,.36110982,1,1,1,-10000
